id,name,alternate_names,year_published,short_description,description,website_url,thumbnail_url,image_url,min_players,max_players,min_playtime,max_playtime,min_age,instructional_video_id,summary_video_id,playthrough_video_id,focus_video_id,howtoplay_video_id,categories,mechanics,honors,credits,expansions,reimplementation,reimplements,families,subdomains,url,ranks,language_dependence,rating_count,rating_average,bayes_rating_average,stddev_rating,geeklist_count,trading_count,wanting_count,wish_count,owned_count,prev_owned_count,comment_count,wishlist_comment_count,has_parts_count,want_parts_count,preorder_count,want_to_play_count,want_to_buy_count,view_count,play_count,play_count_last_month,fan_count,versions,shopping,types,weight_votes,weight_average,estimated_price_usd,estimated_price_dkk,estimated_volume_cm3,estimated_weight_kg,player_count_scores,PlayerCountBestMin,PlayerCountBestMax,PlayerCountRecommendedMin,PlayerCountRecommendedMax,PlayerCountVotes
111502,Star Trek Deck Building Game: The Next Generation – Next Phase,[],2012,,"<p>&quot;Space, the final frontier...these are the voyages of the Starship Enterprise...it's continuing mission&hellip;to explore strange new worlds...to seek out new life and new civilizations...to boldly go where no one has gone before.&quot;</p>\n\n<p>In <em><strong>Star Trek [Deck Building Game]: The Next Generation - The Next Phase</strong></em> &ndash; a standalone game that can also be used as an expansion for <em>Star Trek [Deck Building Game]: The Next Generation</em> &ndash; you are the Captain of a small Starship with a standard crew and basic weaponry. Will you use your crew's experience to improve your ships systems or to recruit more experienced crewmen to your ship? Will you form diplomatic relationships or conquer civilizations in battle? Build your deck and explore the Star Trek universe!</p>\n\n<p>Play these different scenarios or create your own!</p>\n\n<ul>\n <li>Explorations [Free For All] &ndash; Explore the universe, interact with alien races, complete missions and experience the mysteries of space. Gain knowledge and power to become a legendary Captain!</li>\n</ul>\n\n<ul>\n <li>Reunification [Teams] &ndash; Team-up and determine if you are in favor of peace or war in the Alpha Quadrant! What will be the future of the Federation?</li>\n</ul>\n\n<ul>\n <li>Borg Invasion II [Co-op] &ndash; &quot;I am the Borg.&quot; This time the Borg Queen has arrived to assimilate planet Earth! Work with your fellow players to defeat the Borg and the Queen.</li>\n</ul>\n\n<strong>Integrates with:</strong><br />\n<ul>\n <li><em><a href=""/boardgame/98242/star-trek-deck-building-game-the-next-generation"" >Star Trek Deck Building Game: The Next Generation</a></em></li>\n <li><em><a href=""/boardgame/122690/star-trek-deck-building-game-the-original-series"" >Star Trek Deck Building Game: The Original Series</a></em></li>\n</ul>\n\n",False,https://cf.geekdo-images.com/EWiKEZ2HbG6NbPU79-9RiA__previewthumb/img/Nbqcc_YgMGpJ6ybDofgsPoneVZY=/fit-in/300x320/filters:strip_icc()/pic1903299.jpg,https://cf.geekdo-images.com/EWiKEZ2HbG6NbPU79-9RiA__original/img/RBB4RcFvOTC_aOa5eMiPMWAg85s=/0x0/filters:format(jpeg)/pic1903299.jpg,2,4,90,90,13,,,,,,"['Adventure', 'Exploration', 'Fighting', 'Movies / TV / Radio theme', 'Negotiation', 'Science Fiction', 'Space Exploration']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Open Drafting', 'Role Playing', 'Team-Based Game']",[],"[{'role': 'boardgame_designer', 'names': ['Alex Bykov']}, {'role': 'boardgame_artist', 'names': ['Jak L. Hueng']}, {'role': 'boardgame_publisher', 'names': ['Bandai Co., Ltd.']}]","[{'id': '133997', 'name': 'Star Trek Deck Building Game: Data Promo', 'url': 'https://boardgamegeek.com/boardgame/133997/star-trek-deck-building-game-data-promo'}, {'id': '133998', 'name': 'Star Trek Deck Building Game: Holodeck Promo', 'url': 'https://boardgamegeek.com/boardgame/133998/star-trek-deck-building-game-holodeck-promo'}, {'id': '137313', 'name': 'Star Trek Deck Building Game: Tribbles Promo', 'url': 'https://boardgamegeek.com/boardgame/137313/star-trek-deck-building-game-tribbles-promo'}, {'id': '133996', 'name': 'Star Trek Deck Building Game: Worf Promo', 'url': 'https://boardgamegeek.com/boardgame/133996/star-trek-deck-building-game-worf-promo'}]",[],[],"['Game: Star Trek Deck Building Game', 'TV Shows: Star Trek (various)']","['Customizable Games', 'Thematic Games']",https://boardgamegeek.com/boardgame/111502/star-trek-deck-building-game-the-next-generation-n,"[{'category': 'Overall', 'rank': '6096', 'bayes_average': '5.70884'}, {'category': 'Customizable', 'rank': '139', 'bayes_average': '6.13348'}, {'category': 'Thematic', 'rank': '1009', 'bayes_average': '5.86086'}]",Extensive use of text - massive conversion needed to be playable,589,6.65732,5.70884,1.6572,315,89,23,68,1631,305,156,8,0,0,5,67,24,74265,701,0,45,"[{'name': 'English edition', 'year_published': '2012', 'weight_kg': 0.952543977, 'width': 20.32, 'depth': 7.62, 'length': 31.75, 'url': 'https://boardgamegeek.com/boardgameversion/132949/english-edition', 'image_url': 'https://cf.geekdo-images.com/EWiKEZ2HbG6NbPU79-9RiA__original/img/RBB4RcFvOTC_aOa5eMiPMWAg85s=/0x0/filters:format(jpeg)/pic1903299.jpg'}]","[{'seller': 'Noble Knight Games', 'seller_country': 'US', 'currency': 'USD', 'price': '18.00', 'product_url': 'https://www.nobleknight.com/P/2147463280/Next-Phase-Edition?UTM_Campaign=BGG_Shop_Now&awid=1292', 'image_url': 'https://cf.geekdo-images.com/ICeG7h9NvKUB2TVE01stSQ__affiliatelogo/img/lIxq0R9eyHlSxU4V3BLKyp2RFkY=/fit-in/0x22/filters:strip_icc()/pic7142767.png', 'price_usd': 18.0, 'price_dkk': 114.84}]","['Customizable', 'Thematic']",26,2.46,18.0,114.84,4916.12,0.95,{},3,3,2,4,0
1149,Dragon Strike,['Dragonstrike'],1993,"Defeat the Dragon Master, or be the Dragon Master & defeat the heroes!","<p>Dragon Strike has similar game play to Milton Bradley's <a href=""/boardgame/699/heroquest"" >HeroQuest</a>.</p>\n\n<p>One player acts as the &quot;Dragon Master&quot; (i.e., the DM) and controls the placement, movement, and action of the villains. The rest of the players control one of five different hero types (Warrior, Wizard, Thief, Elf, or Dwarf) and attempt to complete various adventure goals. Dragon Strike takes the <a href=""/boardgame/699/heroquest"" >HeroQuest</a> game play and goes a step further in a few directions:</p>\n\n<p>1) The Wizard and Elf have more spells at their disposal and a greater variety to choose from,</p>\n\n<p>2) Dragon Strike comes with 4 different game boards (vs. <a href=""/boardgame/699/heroquest"" >HeroQuest</a>'s single board), one of which is outdoors,</p>\n\n<p>3) a slightly more advanced combat system which uses different polyhedral dice (instead of all six-siders) and has concepts like flying creatures which can only be hit with spells and missile weapons, and</p>\n\n<p>4) a (cheezy) 30 minute VHS video tape which introduces players to the game and sets the &quot;mood&quot; for playing.</p>\n\n",False,https://cf.geekdo-images.com/_IxPi2nbaSmjTA2tDSdG6Q__previewthumb/img/2LHe3FOwF8F9KA7ErZDrbwCtMHE=/fit-in/300x320/filters:strip_icc()/pic897658.jpg,https://cf.geekdo-images.com/_IxPi2nbaSmjTA2tDSdG6Q__original/img/jTM3u5SXoRG3o7gNRxZoceJFQng=/0x0/filters:format(jpeg)/pic897658.jpg,2,6,60,60,10,,,,,,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Dice Rolling', 'Role Playing', 'Variable Player Powers']",[],"[{'role': 'boardgame_designer', 'names': ['Bruce Nesmith']}, {'role': 'boardgame_publisher', 'names': ['Borras Plana S.A.', 'Tactical Studies Rules (TSR)']}]",[],[],[],"['Components: Videocassettes', 'Creatures: Dragons']",['Thematic Games'],https://boardgamegeek.com/boardgame/1149/dragon-strike,"[{'category': 'Overall', 'rank': '7149', 'bayes_average': '5.66222'}, {'category': 'Thematic', 'rank': '1178', 'bayes_average': '5.74372'}]",Moderate in-game text - needs crib sheet or paste ups,786,6.38733,5.66222,1.60604,595,125,61,216,2031,419,372,14,22,16,2,98,58,286755,589,0,99,"[{'name': 'Borras Spanish edition', 'year_published': '1993', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/78704/borras-spanish-edition', 'image_url': 'https://cf.geekdo-images.com/LqWcxBg9HyWztHSYr8Wtlg__original/img/yL95MZlja2NAeIP3uoH1Dezkqxg=/0x0/filters:format(jpeg)/pic892063.jpg'}, {'name': 'TSR English edition', 'year_published': '1993', 'weight_kg': 2.3813599425, 'width': 31.115000000000002, 'depth': 7.62, 'length': 51.435, 'url': 'https://boardgamegeek.com/boardgameversion/109991/tsr-english-edition', 'image_url': 'https://cf.geekdo-images.com/_IxPi2nbaSmjTA2tDSdG6Q__original/img/jTM3u5SXoRG3o7gNRxZoceJFQng=/0x0/filters:format(jpeg)/pic897658.jpg'}]","[{'seller': 'Noble Knight Games', 'seller_country': 'US', 'currency': 'USD', 'price': '80.00', 'product_url': 'https://www.nobleknight.com/P/200/Dragon-Strike?UTM_Campaign=BGG_Shop_Now&awid=1292', 'image_url': 'https://cf.geekdo-images.com/ICeG7h9NvKUB2TVE01stSQ__affiliatelogo/img/lIxq0R9eyHlSxU4V3BLKyp2RFkY=/fit-in/0x22/filters:strip_icc()/pic7142767.png', 'price_usd': 80.0, 'price_dkk': 510.4}]",['Thematic'],55,2.31,80.0,510.4,12195.05,2.38,{},4,4,2,6,0
4862,Outburst!,"['Brainstorm', 'Explosion!', 'TOP 10!']",1986,Shout out answers fast! Team up to guess all 10 listed items before time runs out!,"<p><strong>Outburst</strong> is a fast-paced party game of rapid-fire brainstorming and team competition. In each round, one team draws a Topic Card and has 60 seconds to shout out as many of the 10 pre-listed answers as they can. Points are earned for each correct answer, with bonus points awarded if the team guesses the Target Answer determined by a die roll.</p>\n\n<p>Topics range from pop culture to everyday trivia&mdash;for example, &ldquo;10 Cars Rich People Drive&rdquo; or &ldquo;Famous Dogs.&rdquo; The opposing team verifies answers using the card viewer, which hides the list until revealed.</p>\n\n<p>Originally released in 1986, <strong>Outburst</strong> has had several editions. Earlier versions contain more dated cultural references, while newer editions (like the 2016 release by Parker Brothers) update the topics for modern players.</p>\n\n<p>Often compared to <em><strong>Family Feud</strong></em>, <strong>Outburst</strong> also served as inspiration for the Canadian game show <em><strong>Talk About</strong></em>, which spawned <a href=""/boardgame/8931/talk-about"" >its own home game by Pressman</a>.</p>\n\n",False,https://cf.geekdo-images.com/N4qL3ycANNHlJ39mIZZPhw__previewthumb/img/OYOybQ4U2SRdiLypC_ZP3jCFK-g=/fit-in/300x320/filters:strip_icc()/pic4990981.jpg,https://cf.geekdo-images.com/N4qL3ycANNHlJ39mIZZPhw__original/img/tvM5MFZkr_8LfLn4xU0Icb0JUEs=/0x0/filters:format(jpeg)/pic4990981.jpg,2,99,60,60,18,,,,,,"['Party Game', 'Real-time', 'Trivia']","['Dice Rolling', 'Team-Based Game']",[],"[{'role': 'boardgame_designer', 'names': ['Brian Hersch']}, {'role': 'boardgame_publisher', 'names': ['AS Company', 'Golden', 'Hasbro', 'Hersch and Company', 'Mattel, Inc.', 'MB Spiele']}]","[{'id': '286266', 'name': 'Outburst!: Kartenset', 'url': 'https://boardgamegeek.com/boardgame/286266/outburst-kartenset'}]","[{'id': '96420', 'name': 'Electronic OUTBURST', 'url': 'https://boardgamegeek.com/boardgame/96420/electronic-outburst'}, {'id': '31767', 'name': 'Outburst II', 'url': 'https://boardgamegeek.com/boardgame/31767/outburst-ii'}, {'id': '14525', 'name': 'Outburst Remix!', 'url': 'https://boardgamegeek.com/boardgame/14525/outburst-remix'}, {'id': '21275', 'name': 'Outburst: Travel Edition', 'url': 'https://boardgamegeek.com/boardgame/21275/outburst-travel-edition'}]",[],['Game: Outburst'],['Party Games'],https://boardgamegeek.com/boardgame/4862/outburst,"[{'category': 'Overall', 'rank': '7492', 'bayes_average': '5.64929'}, {'category': 'Party', 'rank': '540', 'bayes_average': '5.72046'}]",Unplayable in another language,2091,5.84017,5.64929,1.42142,451,162,4,63,5108,624,605,13,2,7,3,45,16,265797,3133,0,16,"[{'name': 'Hasbro English edition', 'year_published': '2016', 'weight_kg': 0.7030681735000001, 'width': 12.953999999999999, 'depth': 8.89, 'length': 25.654, 'url': 'https://boardgamegeek.com/boardgameversion/339194/hasbro-english-edition', 'image_url': 'https://cf.geekdo-images.com/FbOZ6zjf3bcTzeU-VDz82Q__original/img/oKqoH0AUFMPy5Tjj_AcpTkyT4KA=/0x0/filters:format(jpeg)/pic3817799.jpg'}, {'name': 'Hasbro German edition 2016', 'year_published': '2016', 'weight_kg': 0.7870009056448, 'width': 12.9999994, 'depth': 8.0000094, 'length': 25.500076000000004, 'url': 'https://boardgamegeek.com/boardgameversion/376615/hasbro-german-edition-2016', 'image_url': 'https://cf.geekdo-images.com/w2AGDlxMJeywYRLgoyXDIg__original/img/9qWbkLo4CBX7c9NLc-HTon_vNdY=/0x0/filters:format(jpeg)/pic3854861.jpg'}, {'name': 'Greek edition 2014', 'year_published': '2014', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/277702/greek-edition-2014', 'image_url': 'https://cf.geekdo-images.com/ibRO7VpnRQMLTGmOh43Haw__original/img/ivgxvdeEC-8MTMAfvDy4-8pSEPI=/0x0/filters:format(jpeg)/pic2570105.jpg'}, {'name': 'Hasbro/Parker German edition 2003', 'year_published': '2003', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/61569/hasbroparker-german-edition-2003', 'image_url': 'https://cf.geekdo-images.com/ObmLMJoW7Zt7kVvdbnuIzQ__original/img/RiNVjjmI8prcJBBb9pdEleFIMwE=/0x0/filters:format(jpeg)/pic1075047.jpg'}, {'name': 'Mattel English edition', 'year_published': '2001', 'weight_kg': 0.0, 'width': 25.999948, 'depth': 7.0000114, 'length': 25.999948, 'url': 'https://boardgamegeek.com/boardgameversion/492861/mattel-english-edition', 'image_url': None}, {'name': 'Mattel Greek blue box edition 2001', 'year_published': '2001', 'weight_kg': 0.0, 'width': 26.500073999999998, 'depth': 7.0000114, 'length': 26.500073999999998, 'url': 'https://boardgamegeek.com/boardgameversion/237444/mattel-greek-blue-box-edition-2001', 'image_url': 'https://cf.geekdo-images.com/Yl7yDfQ3BoodcE_duYGY4g__original/img/NmwW_pBxRO6bVTeiXwIsgc3ULgE=/0x0/filters:format(jpeg)/pic455368.jpg'}, {'name': 'Mattel Greek red box edition 2001', 'year_published': '2001', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/277722/mattel-greek-red-box-edition-2001', 'image_url': 'https://cf.geekdo-images.com/cca2FZ6ceuow9OpVHPCH-Q__original/img/_gtHJvKmr28BQTCJi4phH-LTPVU=/0x0/filters:format(jpeg)/pic2570516.jpg'}, {'name': 'Parker English edition', 'year_published': '2001', 'weight_kg': 0.8899981251007001, 'width': 20.32, 'depth': 8.89, 'length': 26.67, 'url': 'https://boardgamegeek.com/boardgameversion/74342/parker-english-edition', 'image_url': 'https://cf.geekdo-images.com/Zvg1hT2EGl0_E19HrkmfFA__original/img/BgEvpG9mPXZwTBqtOwbAYRTFEN0=/0x0/filters:format(jpeg)/pic679100.jpg'}, {'name': 'MB Spiele German edition 1998', 'year_published': '1998', 'weight_kg': 0.0, 'width': 20.1000106, 'depth': 9.0000074, 'length': 26.800048, 'url': 'https://boardgamegeek.com/boardgameversion/285370/mb-spiele-german-edition-1998', 'image_url': 'https://cf.geekdo-images.com/r8YcmDta-IhPdQZTv9B_cA__original/img/-XhWh71-pPaHFKlsoxQK7aFJXxo=/0x0/filters:format(jpeg)/pic345551.jpg'}, {'name': 'Parker English second edition', 'year_published': '1994', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/74341/parker-english-second-edition', 'image_url': 'https://cf.geekdo-images.com/bcuwNFMrYb24-uLGfaebUQ__original/img/9DYJCBY6c9013oY7FvxoxceQ1r0=/0x0/filters:format(jpeg)/pic734725.jpg'}, {'name': 'Parker English first edition', 'year_published': '1993', 'weight_kg': 0.0, 'width': 30.988, 'depth': 6.35, 'length': 24.13, 'url': 'https://boardgamegeek.com/boardgameversion/183068/parker-english-first-edition', 'image_url': 'https://cf.geekdo-images.com/GbVupw6zRhuLFRSSarHLqg__original/img/sbQJks1QFr99_yGm9lb_oG1k7EE=/0x0/filters:format(jpeg)/pic1437570.jpg'}, {'name': 'Parker German edition 1993', 'year_published': '1993', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/61568/parker-german-edition-1993', 'image_url': 'https://cf.geekdo-images.com/JJTSVLTLLUH7EkGMvYJqVw__original/img/TJw0mDM_9YVTkpPnu6E7Pk4Vz4E=/0x0/filters:format(jpeg)/pic4510187.jpg'}, {'name': 'Parker Italian edition', 'year_published': '1993', 'weight_kg': 0.0, 'width': 29.718, 'depth': 7.111999999999999, 'length': 29.718, 'url': 'https://boardgamegeek.com/boardgameversion/421426/parker-italian-edition', 'image_url': None}, {'name': 'Parker German edition 1992', 'year_published': '1992', 'weight_kg': 0.0, 'width': 22.606, 'depth': 5.588000000000001, 'length': 31.496000000000002, 'url': 'https://boardgamegeek.com/boardgameversion/87184/parker-german-edition-1992', 'image_url': 'https://cf.geekdo-images.com/Z1-C03nq502c9KcTdyzh3A__original/img/QBZek_dAAXPUnqyLP8evBeFlg1g=/0x0/filters:format(jpeg)/pic926417.jpg'}, {'name': 'Parker Spanish edition', 'year_published': '1992', 'weight_kg': 0.0, 'width': 24.0000028, 'depth': 7.0000114, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/394877/parker-spanish-edition', 'image_url': 'https://cf.geekdo-images.com/M_jQlQSItbWWki1mHrm0oA__original/img/fOx1T30q_8IkQ_t8HHPEBWSohKA=/0x0/filters:format(jpeg)/pic3979549.jpg'}, {'name': 'Hersch-Golden English edition 1988', 'year_published': '1988', 'weight_kg': 2.0949980074716, 'width': 27.94, 'depth': 8.255, 'length': 27.94, 'url': 'https://boardgamegeek.com/boardgameversion/30645/hersch-golden-english-edition-1988', 'image_url': 'https://cf.geekdo-images.com/3WPG2vUlzE8-mmjdtOE6Hg__original/img/skDlyUEgY5v3bJ6ODv7x5G1COr8=/0x0/filters:format(jpeg)/pic8243331.jpg'}, {'name': 'Parker German edition 1988', 'year_published': '1988', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/61567/parker-german-edition-1988', 'image_url': 'https://cf.geekdo-images.com/SOQV1ohO3NBj7VZupsIMVw__original/img/EvS4TFWIlxz_ABo2Vx-LMD9cQ9E=/0x0/filters:format(jpeg)/pic50035.jpg'}, {'name': 'Hersch Original Long Box Edition', 'year_published': '1986', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/27266/hersch-original-long-box-edition', 'image_url': 'https://cf.geekdo-images.com/1MKIE6E1lfP9QQZ0fQ3XNA__original/img/xFjzfU3TDGUwjMiyS_W4f5EZuzs=/0x0/filters:format(jpeg)/pic159343.jpg'}, {'name': 'Parker French edition', 'year_published': '1986', 'weight_kg': 0.0, 'width': 24.9936, 'depth': 7.0104, 'length': 30.988, 'url': 'https://boardgamegeek.com/boardgameversion/90461/parker-french-edition', 'image_url': 'https://cf.geekdo-images.com/Y-N45hjil0snVCu4s0D4vQ__original/img/VMwJd00QtuHfsTdpH4jWyVXBNAY=/0x0/filters:format(jpeg)/pic4488759.jpg'}, {'name': 'Parker Dutch edition', 'year_published': '0', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/90460/parker-dutch-edition', 'image_url': 'https://cf.geekdo-images.com/gZtqw3tJnHHocZ2rjgh2yA__original/img/CLRKlQObrUlfVRvew0mG9vt3xOg=/0x0/filters:format(jpeg)/pic95764.jpg'}]","[{'seller': 'Noble Knight Games', 'seller_country': 'US', 'currency': 'USD', 'price': '9.00', 'product_url': 'https://www.nobleknight.com/PG/4862?UTM_Campaign=BGG_Shop_Now&awid=1292', 'image_url': 'https://cf.geekdo-images.com/ICeG7h9NvKUB2TVE01stSQ__affiliatelogo/img/lIxq0R9eyHlSxU4V3BLKyp2RFkY=/fit-in/0x22/filters:strip_icc()/pic7142767.png', 'price_usd': 9.0, 'price_dkk': 57.42}]",['Party'],134,1.16,9.0,57.42,5394.1,2.09,{},6,6,4,4,0
293474,Wolfenstein: The Board Game,[],2022,B.J Blazkowicz and his allies battle to defeat an alternate-history Nazi regime.,"<p><em><strong>Wolfenstein: The Board Game</strong></em> takes place in the legendary Castle Wolfenstein and &mdash; like the action of the flagship, award-winning games developed by MachineGames, <em>Wolfenstein: The New Order</em> and <em>Wolfenstein: The New Colossus</em> &mdash; occurs in the early 1960s in a world in which the Nazis won the Second World War.</p>\n\n<p>Playing as BJ Blazkowicz, Anya Oliwa, Set Roth, Max Hass, and Bombate, players have to infiltrate the castle, then contend with Nazi antagonists controlled by the game's AI mechanisms. Depending on the chosen game, players will encounter Nazi zombies, mechanized Nazis, or a mixture of both. The set also contains an iconic unit known from the legendary &quot;Wolfenstein 3D&quot; &mdash; Mecha-Hitler!</p>\n\n<p>Controlled by players, BJ and his companions &mdash; in the form of 32 mm plastic figurines &mdash; must fight through the hordes of Nazis, explore Castle Wolfenstein, and perform dangerous missions, all to defeat the sinister plans of Adolf Hitler and his two cruel subordinates. Additional known characters will be available in future add-ons and expansions.</p>\n\n<p><em>&mdash;description from the publisher</em></p>\n\n",https://wolfensteintheboardgame.com/,https://cf.geekdo-images.com/svC_N897KlYoMsava5nJBA__previewthumb/img/2FPiKKQfSl5q-bsjuSrnjTF4tYs=/fit-in/300x320/filters:strip_icc()/pic5252074.jpg,https://cf.geekdo-images.com/svC_N897KlYoMsava5nJBA__original/img/MbmowFGERJom0v-YAcIgBeZ1hOE=/0x0/filters:format(jpeg)/pic5252074.jpg,1,4,60,90,14,,,,,,"['Miniatures', 'Video Game Theme', 'World War II']","['Action / Event', 'Action Points', 'Action Timer', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game']",[],"[{'role': 'boardgame_designer', 'names': ['Jakub S. Olekszyk']}, {'role': 'boardgame_artist', 'names': ['Tomasz Badalski', 'Sławomir Wolicki']}, {'role': 'boardgame_publisher', 'names': ['Archon Studio']}, {'role': 'boardgame_graphic_designer', 'names': ['Anna Gut']}, {'role': 'boardgame_sculptor', 'names': ['Maciej Powarunas', 'Konrad Rogowski']}]","[{'id': '371490', 'name': 'Wolfenstein: All-Stars', 'url': 'https://boardgamegeek.com/boardgame/371490/wolfenstein-all-stars'}, {'id': '371491', 'name': 'Wolfenstein: The Board Game – Hans Grösse', 'url': 'https://boardgamegeek.com/boardgame/371491/wolfenstein-the-board-game-hans-grosse'}, {'id': '350985', 'name': 'Wolfenstein: The Old Blood', 'url': 'https://boardgamegeek.com/boardgame/350985/wolfenstein-the-old-blood'}]",[],[],['Theme: Alternate History'],[],https://boardgamegeek.com/boardgame/293474/wolfenstein-the-board-game,"[{'category': 'Overall', 'rank': '8399', 'bayes_average': '5.62137'}]",Extensive use of text - massive conversion needed to be playable,252,7.13527,5.62137,2.02927,137,33,23,202,1249,109,104,15,0,0,76,107,35,172074,468,0,89,"[{'name': 'English edition', 'year_published': '2022', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/479811/english-edition', 'image_url': 'https://cf.geekdo-images.com/svC_N897KlYoMsava5nJBA__original/img/MbmowFGERJom0v-YAcIgBeZ1hOE=/0x0/filters:format(jpeg)/pic5252074.jpg'}, {'name': 'French edition', 'year_published': '2022', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/705883/french-edition', 'image_url': None}, {'name': 'Spanish edition', 'year_published': '2022', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/721082/spanish-edition', 'image_url': 'https://cf.geekdo-images.com/UOEwduVMJ93TBTjQohdwKQ__original/img/HWyytnyG-nZzCpsNIbvb4uBDG8o=/0x0/filters:format(jpeg)/pic8330861.jpg'}]","[{'seller': 'Gamersphere NZ', 'seller_country': 'NZ', 'currency': 'AUD', 'price': '304.99', 'product_url': 'https://www.gamersphere.nz/wolfenstein-the-board-game?utm_source=bgg&utm_medium=referral&utm_campaign=bgg_sales', 'image_url': 'https://cf.geekdo-images.com/jEpG9ViDKBG7zmpM1E66sA__affiliatelogo/img/XgGd8mMPGJgNlyklnGG1x3R2Dc8=/fit-in/0x22/filters:strip_icc()/pic9546413.png', 'price_usd': 216.54, 'price_dkk': 1381.53}, {'seller': 'Zatu Games', 'seller_country': 'UK', 'currency': 'GBP', 'price': '69.94', 'product_url': 'https://www.board-game.co.uk/product/wolfenstein-board-game/?utm_source=boardgamegeek&utm_medium=referral&utm_campaign=product&utm_term=293474', 'image_url': 'https://cf.geekdo-images.com/S1vbk1pVG1oltyeYAXL4Pg__affiliatelogo/img/9Q53TCdjax0aqPu8p-Tz96gfU-o=/fit-in/0x22/filters:strip_icc()/pic7505443.jpg', 'price_usd': 94.42, 'price_dkk': 602.4}, {'seller': ""Zulu's Board Game Cafe"", 'seller_country': 'US', 'currency': 'USD', 'price': '89.99', 'product_url': 'https://zulusgames.com/products/wolfenstein-the-board-game?bg_ref=qDC5LicUAs', 'image_url': 'https://cf.geekdo-images.com/z69lYrv-ab0MkEKIDmOHsA__affiliatelogo/img/oM4xucl2mNytgFZaCHM5OiEQoq8=/fit-in/0x22/filters:strip_icc()/pic7794914.png', 'price_usd': 89.99, 'price_dkk': 574.14}, {'seller': 'Noble Knight Games', 'seller_country': 'US', 'currency': 'USD', 'price': '90.00', 'product_url': 'https://www.nobleknight.com/P/2147969916/Wolfenstein---The-Board-Game?UTM_Campaign=BGG_Shop_Now&awid=1292', 'image_url': 'https://cf.geekdo-images.com/ICeG7h9NvKUB2TVE01stSQ__affiliatelogo/img/lIxq0R9eyHlSxU4V3BLKyp2RFkY=/fit-in/0x22/filters:strip_icc()/pic7142767.png', 'price_usd': 90.0, 'price_dkk': 574.2}]",[],10,2.5,92.21,588.3,0.0,0.0,{},1,1,1,4,0
