id,name,alternate_names,year_published,short_description,description,website_url,thumbnail_url,image_url,min_players,max_players,min_playtime,max_playtime,min_age,instructional_video_id,summary_video_id,playthrough_video_id,focus_video_id,howtoplay_video_id,categories,mechanics,honors,credits,expansions,reimplementation,families,subdomains,url,ranks,language_dependence,rating_count,average_rating,bayes_average_rating,stddev_rating,geeklist_count,trading_count,wanting_count,wish_count,owned_count,prev_owned_count,comment_count,wishlist_comment_count,has_parts_count,want_parts_count,preorder_count,want_to_play_count,want_to_buy_count,view_count,play_count,play_count_last_month,fan_count,versions,shopping,types,weight_votes,weight_average,estimated_volume_cm3,estimated_weight_kg,player_count_scores,PlayerCountBestMin,PlayerCountBestMax,PlayerCountRecommendedMin,PlayerCountRecommendedMax,PlayerCountVotes
436217,The Lord of the Rings: Fate of the Fellowship,"['A Gyűrűk Ura: A Szövetség útja', 'Der Herr der Ringe: Das Schicksal der Gemeinschaft', 'Pán prstenů: Osud společenstva', 'Le Seigneur des Anneaux: Le Destin de la Communauté', 'O Senhor dos Anéis: Sina da Sociedade', 'El Señor de los Anillos: El Destino de la Comunidad', 'Il Signore degli Anelli: Il Destino della Compagnia', 'Stăpânul Inelelor: Soarta Frăţiei', 'Władca Pierścieni: Los Drużyny Pierścienia', 'Yüzüklerin Efendisi: Yüzük Kardeşliğinin Kaderi', 'Володар Перснів: Доля братства', '指輪物語：運命の旅', '魔戒：命运同盟', '魔戒：遠征隊的宿命', '반지의 제왕 : 원정대의 운명']",2025,"As members of The Fellowship, embark on a journey to save—or doom—Middle-earth.","<p>As members of The Fellowship and the allies who rise to aid them, you must embark on a journey that may either save or doom Middle-earth. Navigate a world beset by shadow, where every choice forges a new path. The threads of destiny weave together, and the fate of The Free Peoples lies in your valor, friendship, and resolve. Will the One Ring be cast into the fire, or will the bearer be lost to despair?</p>\n\n<p>The <em><strong>Lord of the Rings: Fate of the Fellowship</strong></em> is a co-operative game in which each player controls two characters, lending their unique abilities to protect Frodo, battle enemies in pivotal locations, and evade the menacing Nazg&ucirc;l and Sauron's searching Eye.</p>\n\n<p>Each playthrough presents new challenges with 24 different objectives, 14 events, and 13 playable characters. The game is won if the group destroys the One Ring before Frodo loses all hope.</p>\n\n<p>A solo adventure is included.</p>\n\n<p><em>&mdash;description from the publisher</em></p>\n\n",https://www.zmangames.com/game/the-lord-of-the-rings-fate-of-the-fellowship/,https://cf.geekdo-images.com/scw36iBIad7l-rGzxPGcGg__previewthumb/img/K9gzukoouLwJycqC5c5y_bcsToM=/fit-in/300x320/filters:strip_icc()/pic8662670.png,https://cf.geekdo-images.com/scw36iBIad7l-rGzxPGcGg__original/img/JZKAg-ETtE7z3YbgSMPd242rCqE=/0x0/filters:format(png)/pic8662670.png,1,5,60,150,14,556428,,568843,567925,,"['Fantasy', 'Novel-based']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game']",[],"[{'role': 'boardgame_designer', 'names': ['Matt Leacock']}, {'role': 'boardgame_artist', 'names': ['Jared Blando', 'Cory Godbey']}, {'role': 'boardgame_publisher', 'names': ['Z-Man Games', 'Galápagos Jogos', 'Geekach LLC', 'Gém Klub Kft.', 'GoKids 玩樂小子', 'Hobby Japan']}, {'role': 'boardgame_developer', 'names': ['Kevin Ellenburg']}, {'role': 'boardgame_graphic_designer', 'names': ['Samuel R. Shimota']}, {'role': 'boardgame_editor', 'names': ['Dan Varrette']}]",[],[],"['Authors: J.R.R. Tolkien', 'Components: Meeples', 'Components: Dice Cup / Dice Tower / Dice Tray', 'Components: Dice with Icons', 'Components: Map (Continental / National scale)', 'Digital Implementations: Board Game Arena']",['Thematic Games'],https://boardgamegeek.com/boardgame/436217/the-lord-of-the-rings-fate-of-the-fellowship,"[{'category': 'Overall', 'rank': '99', 'bayes_average': '7.59618'}, {'category': 'Thematic', 'rank': '23', 'bayes_average': '7.77229'}]",Moderate in-game text - needs crib sheet or paste ups,8416,8.32691,7.59618,1.31927,747,55,938,9279,17337,341,1394,468,10,6,345,4217,2916,2101157,30135,2318,2885,"[{'name': 'Turkish edition', 'year_published': '2026', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/799547/turkish-edition', 'image_url': 'https://cf.geekdo-images.com/3L7C46wgirkzL7Jb7t-76A__original/img/hwRIMORwn4ZplSWe3mK2PbVWBTU=/0x0/filters:format(png)/pic9546949.png'}, {'name': 'Czech edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 9.0000074, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/754601/czech-edition', 'image_url': 'https://cf.geekdo-images.com/JFtwdG1VWxVUxKqARB-hhQ__original/img/9A0Aj8sBFbPTZt0vkb13wXOt-V0=/0x0/filters:format(png)/pic8886133.png'}, {'name': 'English edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 8.800007800000001, 'length': 31.500064000000002, 'url': 'https://boardgamegeek.com/boardgameversion/740610/english-edition', 'image_url': 'https://cf.geekdo-images.com/scw36iBIad7l-rGzxPGcGg__original/img/JZKAg-ETtE7z3YbgSMPd242rCqE=/0x0/filters:format(png)/pic8662670.png'}, {'name': 'French edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/744155/french-edition', 'image_url': 'https://cf.geekdo-images.com/WNf_Aua1mLiWmDnLRAN2cA__original/img/aPAVYnlo4UDDnGAn9WvIYlMQwdc=/0x0/filters:format(jpeg)/pic8727697.jpg'}, {'name': 'German edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/744650/german-edition', 'image_url': 'https://cf.geekdo-images.com/GR3egBVRZe9UfkHiIXp_5Q__original/img/OdSFv4Ij0id3r2GpbXOtjGp6SBA=/0x0/filters:format(jpeg)/pic9060895.jpg'}, {'name': 'Hungarian edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 9.0000074, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/749968/hungarian-edition', 'image_url': 'https://cf.geekdo-images.com/GBTCCuSXmz-aJxsT1p-_wQ__original/img/PT7K0OHQcph4VVTwQG73dDOtDiw=/0x0/filters:format(jpeg)/pic8760193.jpg'}, {'name': 'Italian edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/744158/italian-edition', 'image_url': 'https://cf.geekdo-images.com/fw365zKZ2QZVZkPwcIdR6w__original/img/OZLs9luBcHwBouod-U80RHU5AiA=/0x0/filters:format(jpeg)/pic9106892.jpg'}, {'name': 'Japanese edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 9.0000074, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/754603/japanese-edition', 'image_url': 'https://cf.geekdo-images.com/m7vJtfRQO9gKn-EkreVXfA__original/img/yMMD7-xVPLzfNU6wUjkf0PxuyfA=/0x0/filters:format(jpeg)/pic8918028.jpg'}, {'name': 'Korean edition', 'year_published': '2025', 'weight_kg': 2.3299996784449, 'width': 27.500072000000003, 'depth': 9.0000074, 'length': 31.500064000000002, 'url': 'https://boardgamegeek.com/boardgameversion/778067/korean-edition', 'image_url': 'https://cf.geekdo-images.com/ZnTIBfhqhzP702eba_DHlA__original/img/H-2dROzbFifdmBpPF0szar8yB2E=/0x0/filters:format(jpeg)/pic9177650.jpg'}, {'name': 'Polish edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/747712/polish-edition', 'image_url': 'https://cf.geekdo-images.com/CTAvmj9Pr-MpbDN8aAq4nA__original/img/zvUCawprxLIq5mqIkVBDtVywDog=/0x0/filters:format(png)/pic9130710.png'}, {'name': 'Portuguese edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 9.0000074, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/754600/portuguese-edition', 'image_url': 'https://cf.geekdo-images.com/d_082APRrH0jcEkGERoUXQ__original/img/-lJmsP6Mgl_ZffYsRj5T01pXkTk=/0x0/filters:format(jpeg)/pic9158294.jpg'}, {'name': 'Simplified Chinese edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 9.0000074, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/761270/simplified-chinese-edition', 'image_url': 'https://cf.geekdo-images.com/nkClgOdfdO607xmqREwdOA__original/img/Bz7rK3IcgX67OAwJBYYW5N8fboE=/0x0/filters:format(png)/pic8920654.png'}, {'name': 'Spanish edition', 'year_published': '2025', 'weight_kg': 2.0000021574225, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/744086/spanish-edition', 'image_url': 'https://cf.geekdo-images.com/RpEnNavrIKjYf0HqNSbfwA__original/img/Biex-wuEW5SEoDpkoNwVzMirugA=/0x0/filters:format(png)/pic8666992.png'}, {'name': 'Traditional Chinese edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 9.0000074, 'length': 30.999938000000004, 'url': 'https://boardgamegeek.com/boardgameversion/761179/traditional-chinese-edition', 'image_url': None}, {'name': 'Ukrainian edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/748616/ukrainian-edition', 'image_url': 'https://cf.geekdo-images.com/ewR9OLtRVMcS7rbpes1pVw__original/img/UBnYcYpX49GF9qAM-69xfdYIbys=/0x0/filters:format(png)/pic8763913.png'}, {'name': 'Romanian edition', 'year_published': '0', 'weight_kg': 0.0, 'width': 26.999945999999998, 'depth': 8.800007800000001, 'length': 31.500064000000002, 'url': 'https://boardgamegeek.com/boardgameversion/784077/romanian-edition', 'image_url': 'https://cf.geekdo-images.com/aKDs_14gXjRn6HyOpE-qNA__original/img/W9wN3I5h2mOjV_B7CBdviPMFRy0=/0x0/filters:format(png)/pic9285575.png'}]","[{'seller': 'Philibert', 'seller_country': 'FR', 'currency': 'EUR', 'price': '63.90', 'product_url': 'https://www.philibertnet.com/fr/zman-games/156130-le-seigneur-des-anneaux-le-destin-de-la-communaute-841333132378.html?ae=913', 'image_url': 'https://cf.geekdo-images.com/VMl0laWYMmoYrJuN-ryPTw__affiliatelogo/img/kUKOohRwVrBG7wD5mkXzvTyz21g=/fit-in/0x22/filters:strip_icc()/pic7977460.png', 'price_usd': 74.76, 'price_dkk': 476.97}, {'seller': 'GamesCrusade.co.uk', 'seller_country': 'UK', 'currency': 'GBP', 'price': '69.99', 'product_url': 'https://www.gamescrusade.co.uk/product/the-lord-of-the-rings-fate-of-the-fellowship-game/?ref=bgg', 'image_url': 'https://cf.geekdo-images.com/H7f_etMv3q2-9yMZ832kUQ__affiliatelogo/img/brXnogf36-KbeZluiqrnM8E8uWk=/fit-in/0x22/filters:strip_icc()/pic8924462.png', 'price_usd': 94.49, 'price_dkk': 602.85}, {'seller': 'Spiele-Offensive.de', 'seller_country': 'DE', 'currency': 'EUR', 'price': '65.99', 'product_url': 'https://www.spiele-offensive.de/?cmd=artikel_anzeigen&aid=1032641&pid=4991&bid=1032641', 'image_url': 'https://cf.geekdo-images.com/2NfBQ2H__eLkHLZIp4JryA__affiliatelogo/img/Z95S-ihiLprRFMfA4xwlDHeM2Yk=/fit-in/0x22/filters:strip_icc()/pic8521029.png', 'price_usd': 77.21, 'price_dkk': 492.6}, {'seller': 'Meeples Corner', 'seller_country': 'UK', 'currency': 'GBP', 'price': '56.95', 'product_url': 'https://meeplescorner.co.uk/products/lord-of-the-rings-fate-of-the-fellowship?ref=board_game_geek', 'image_url': 'https://cf.geekdo-images.com/PwNia_mSfHm9IVupkfl7dg__affiliatelogo/img/g6qIm1YynHoD6jOIffUfTlfLebE=/fit-in/0x22/filters:strip_icc()/pic9109799.png', 'price_usd': 76.88, 'price_dkk': 490.49}, {'seller': 'Game Summon', 'seller_country': 'UK', 'currency': 'GBP', 'price': '54.80', 'product_url': 'https://gamesummon.co.uk/the-lord-of-the-rings-fate-of-the-fellowship/?utm_source=bgg', 'image_url': 'https://cf.geekdo-images.com/X1jzTjIxPJjMak4OpcwzSA__affiliatelogo/img/mlG6RSJzTWOLMqQkSMfzrCLAHwU=/fit-in/0x22/filters:strip_icc()/pic8925564.png', 'price_usd': 73.98, 'price_dkk': 471.99}, {'seller': 'Zatu Games', 'seller_country': 'UK', 'currency': 'GBP', 'price': '60.44', 'product_url': 'https://www.board-game.co.uk/product/the-lord-of-the-rings-fate-of-the-fellowship/?utm_source=boardgamegeek&utm_medium=referral&utm_campaign=product&utm_term=436217', 'image_url': 'https://cf.geekdo-images.com/S1vbk1pVG1oltyeYAXL4Pg__affiliatelogo/img/9Q53TCdjax0aqPu8p-Tz96gfU-o=/fit-in/0x22/filters:strip_icc()/pic7505443.jpg', 'price_usd': 81.59, 'price_dkk': 520.54}, {'seller': ""Zulu's Board Game Cafe"", 'seller_country': 'US', 'currency': 'USD', 'price': '79.99', 'product_url': 'https://zulusgames.com/products/the-lord-of-the-rings-fate-of-the-fellowship?bg_ref=qDC5LicUAs', 'image_url': 'https://cf.geekdo-images.com/z69lYrv-ab0MkEKIDmOHsA__affiliatelogo/img/oM4xucl2mNytgFZaCHM5OiEQoq8=/fit-in/0x22/filters:strip_icc()/pic7794914.png', 'price_usd': 79.99, 'price_dkk': 510.34}]",['Thematic'],379,3.08,123443.36,0.0,"{1: 0.55, 2: 0.64, 3: 0.77, 4: 0.57, 5: 0.27, 6: 0.01}",3,3,1,4,0
391137,Galactic Cruise,"['Crucero Galáctico', 'Галактический круиз', '갤럭틱 크루즈']",2025,Build and launch ships to send guests on luxurious space vacations.,"<p>Hello, and welcome to <em><strong>Galactic Cruise</strong></em>. Here, we offer our guests something special: the comfort of a luxury cruise with the innovation of space travel. As the first company to offer extended-stay space vacations, we are excited to have you working for us! As a supervisor of this company, you&rsquo;ll be expected to not only build these ships and satisfy our guests, but also to help the company thrive by enhancing our company network, inventing new technologies, and growing our workforce. We are a united company, and you&rsquo;ll often find that what another supervisor does will make your job easier. Let me be clear, though, this is a competition. Our current CEO will be stepping down in three years, and the supervisor who comes out on top will take his place.</p>\n\n<p>On your turn, you will either place a worker to take two actions in the ever-expanding network, launch a ship and send one of your workers to space as a pilot, or recall all your earthbound workers to collect funding bonuses. Actions include acquiring blueprints, constructing ships, attracting guests, and building developments&ndash;connections between locations that increase action selection throughout the game. You will also be affecting resource markets that ebb and flow with the actions of all the players.</p>\n\n<p>Throughout the game, you will also be competing with your fellow supervisors to complete company goals, which will earn you progress cubes throughout the game. Progress cubes are also placed when you launch ships, and when a certain number of cubes are placed onto the company&rsquo;s progress track, the game ends, and the player with the most Victory Points becomes the new CEO of Galactic Cruise.</p>\n\n<p>Do you still think you have what it takes to work for us? You do? Great. Let&rsquo;s get started.</p>\n\n<p><em>&mdash;description from the publisher</em></p>\n\n",https://galactic-cruise.com/,https://cf.geekdo-images.com/l-LMcklO683dyVlnRZS3mg__previewthumb/img/x5d7s4sMw6EjROOBK-6xHSA0jaM=/fit-in/300x320/filters:strip_icc()/pic7556818.jpg,https://cf.geekdo-images.com/l-LMcklO683dyVlnRZS3mg__original/img/iCKYMpwsmiM18FHFT9Nzuk625bQ=/0x0/filters:format(jpeg)/pic7556818.jpg,1,4,90,150,14,,,,,,"['Aviation / Flight', 'Economic', 'Industry / Manufacturing', 'Science Fiction', 'Space Exploration']","['Action Points', 'Connections', 'End Game Bonuses', 'Hand Management', 'Income', 'Market']",[],"[{'role': 'boardgame_designer', 'names': ['T.K. King', 'Dennis Northcott', 'Koltin Thompson']}, {'role': 'boardgame_solo_designer', 'names': ['Koltin Thompson']}, {'role': 'boardgame_artist', 'names': [""Ian O'Toole""]}, {'role': 'boardgame_publisher', 'names': ['Kinson Key Games', 'CrowD Games', 'Dranda Games', 'HIT Games', 'Maldito Games', 'PD-Verlag']}, {'role': 'boardgame_graphic_designer', 'names': ['Ammon Anderson', ""Ian O'Toole""]}, {'role': 'boardgame_insert_designer', 'names': ['Noah Adelman']}]","[{'id': '414976', 'name': 'Galactic Cruise: Accommodations', 'url': 'https://boardgamegeek.com/boardgame/414976/galactic-cruise-accommodations'}, {'id': '443379', 'name': 'Galactic Cruise: Achievements', 'url': 'https://boardgamegeek.com/boardgame/443379/galactic-cruise-achievements'}, {'id': '414974', 'name': 'Galactic Cruise: Advancements', 'url': 'https://boardgamegeek.com/boardgame/414974/galactic-cruise-advancements'}, {'id': '455262', 'name': ""Galactic Cruise: Andromeda's Edge Promo Technology Tiles"", 'url': 'https://boardgamegeek.com/boardgame/455262/galactic-cruise-andromedas-edge-promo-technology-t'}, {'id': '465513', 'name': 'Galactic Cruise: Rescue Mission Promo Card', 'url': 'https://boardgamegeek.com/boardgame/465513/galactic-cruise-rescue-mission-promo-card'}, {'id': '465832', 'name': 'Galactic Cruise: Split Interests Promo Pack', 'url': 'https://boardgamegeek.com/boardgame/465832/galactic-cruise-split-interests-promo-pack'}]","[{'id': '468800', 'name': 'Excursions', 'url': 'https://boardgamegeek.com/boardgame/468800/excursions'}]","['Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Game: Galactic Cruise', 'Misc: GettingGames Tutorial Videos', 'Misc: LongPack Games']",['Strategy Games'],https://boardgamegeek.com/boardgame/391137/galactic-cruise,"[{'category': 'Overall', 'rank': '123', 'bayes_average': '7.53046'}, {'category': 'Strategy', 'rank': '69', 'bayes_average': '7.68879'}]",Moderate in-game text - needs crib sheet or paste ups,6851,8.32069,7.53046,1.37481,898,55,647,5874,10819,364,1262,375,4,4,609,3977,1569,1457902,31980,1419,2035,"[{'name': 'English UK edition', 'year_published': '2025', 'weight_kg': 5.125593781000001, 'width': 29.99994, 'depth': 12.4968, 'length': 36.999926, 'url': 'https://boardgamegeek.com/boardgameversion/669203/english-uk-edition', 'image_url': 'https://cf.geekdo-images.com/l-LMcklO683dyVlnRZS3mg__original/img/iCKYMpwsmiM18FHFT9Nzuk625bQ=/0x0/filters:format(jpeg)/pic7556818.jpg'}, {'name': 'English US edition', 'year_published': '2025', 'weight_kg': 5.125593781000001, 'width': 29.99994, 'depth': 12.500000400000001, 'length': 36.999926, 'url': 'https://boardgamegeek.com/boardgameversion/665523/english-us-edition', 'image_url': 'https://cf.geekdo-images.com/l-LMcklO683dyVlnRZS3mg__original/img/iCKYMpwsmiM18FHFT9Nzuk625bQ=/0x0/filters:format(jpeg)/pic7556818.jpg'}, {'name': 'French edition', 'year_published': '2025', 'weight_kg': 5.125593781000001, 'width': 29.99994, 'depth': 12.4968, 'length': 36.999926, 'url': 'https://boardgamegeek.com/boardgameversion/724798/french-edition', 'image_url': 'https://cf.geekdo-images.com/QPBihkVufYgTd77UMnSGjw__original/img/Q6S583MnDq3xsKZjpEOw6nu0kqg=/0x0/filters:format(jpeg)/pic9125009.jpg'}, {'name': 'German edition', 'year_published': '2025', 'weight_kg': 5.125593781000001, 'width': 29.99994, 'depth': 12.4968, 'length': 36.999926, 'url': 'https://boardgamegeek.com/boardgameversion/730836/german-edition', 'image_url': 'https://cf.geekdo-images.com/Z3pEQWkmWfuVR6ZQoO7tTg__original/img/8S5pURKBpbRUASf_4klsnmjgtpU=/0x0/filters:format(png)/pic8790918.png'}, {'name': 'Italian edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/778497/italian-edition', 'image_url': 'https://cf.geekdo-images.com/MBI933Z11P33sVc4z5BSsA__original/img/7BwcJ9fXpEvFV3oeRvPCMv_XAPs=/0x0/filters:format(jpeg)/pic9193430.jpg'}, {'name': 'Korean edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/740972/korean-edition', 'image_url': None}, {'name': 'Polish edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/742937/polish-edition', 'image_url': 'https://cf.geekdo-images.com/dS8AFekDwtjnPLuX0Gm3Wg__original/img/BqER0wu2UzBlmddXZMrgpzq8fmc=/0x0/filters:format(jpeg)/pic9042070.jpg'}, {'name': 'Russian edition', 'year_published': '2025', 'weight_kg': 5.289975655888, 'width': 29.99994, 'depth': 12.500000400000001, 'length': 36.999926, 'url': 'https://boardgamegeek.com/boardgameversion/746842/russian-edition', 'image_url': 'https://cf.geekdo-images.com/-PCK-r6OzB0PrYa3rbTDPA__original/img/GniAnHAdUyJvt6aTUU_6E9OW-aM=/0x0/filters:format(jpeg)/pic9149809.jpg'}, {'name': 'Spanish edition', 'year_published': '2025', 'weight_kg': 0.0, 'width': 0.0, 'depth': 0.0, 'length': 0.0, 'url': 'https://boardgamegeek.com/boardgameversion/768805/spanish-edition', 'image_url': 'https://cf.geekdo-images.com/Ds9r2pfj46jIr_r3Ih1uAg__original/img/sSM-O6t2RA9syKLZeOQRqy6XyhM=/0x0/filters:format(jpeg)/pic9032073.jpg'}]","[{'seller': 'Dryad Games', 'seller_country': 'US', 'currency': 'USD', 'price': '99.99', 'product_url': 'https://dryad-games.com/shop/galactic-cruise/aff/2/', 'image_url': 'https://cf.geekdo-images.com/Kc6Ru44-wTMNCvjp5P0HJw__affiliatelogo/img/5O6SV_cemmthdd_BufQQyHQpraM=/fit-in/0x22/filters:strip_icc()/pic8575752.jpg', 'price_usd': 99.99, 'price_dkk': 637.94}, {'seller': 'BoardGameBliss', 'seller_country': 'CA', 'currency': 'CAD', 'price': '164.95', 'product_url': 'https://www.boardgamebliss.com/products/galactic-cruise?sca_ref=5341062.XFyYNsxlGR', 'image_url': 'https://cf.geekdo-images.com/RJ-6Pg5P7_AffLXyI2iQEg__affiliatelogo/img/KamghUNQxuO7wCxrt2-CuOh7siE=/fit-in/0x22/filters:strip_icc()/pic7998396.png', 'price_usd': 120.41, 'price_dkk': 768.22}, {'seller': 'Cardhaus Games', 'seller_country': 'US', 'currency': 'USD', 'price': '118.00', 'product_url': 'https://www.cardhaus.com/galactic-cruise/?utm_source=boardgamegeek.com&utm_medium=price-search', 'image_url': 'https://cf.geekdo-images.com/bcN-3I9oFu-1ldRMIOZVHA__affiliatelogo/img/NP0-li4XnjxWAdIGViuW_g8qXuo=/fit-in/0x22/filters:strip_icc()/pic7429322.png', 'price_usd': 118.0, 'price_dkk': 752.84}, {'seller': 'Elevated Board Games', 'seller_country': 'US', 'currency': 'USD', 'price': '108.00', 'product_url': 'https://www.elevatedboardgames.com/product-page/galactic-cruise?utm_source=BGG', 'image_url': 'https://cf.geekdo-images.com/E4uco0YvdgUUegkKGTsaUg__affiliatelogo/img/8VrS03UgYD9xGdR9JO9-spPMHnc=/fit-in/0x22/filters:strip_icc()/pic9161329.jpg', 'price_usd': 108.0, 'price_dkk': 689.04}, {'seller': 'Many Realms', 'seller_country': 'US', 'currency': 'USD', 'price': '83.99', 'product_url': 'https://manyrealms.com/products/galactic-cruise?utm_source=bgg&utm_medium=referral&utm_campaign=bgg_partnership&utm_content=galactic-cruise', 'image_url': 'https://cf.geekdo-images.com/uUwLEW5UhEomKuq2x1wmnw__affiliatelogo/img/J7JAflzBDWMzycPYSarc28b7D_Y=/fit-in/0x22/filters:strip_icc()/pic9498173.png', 'price_usd': 83.99, 'price_dkk': 535.86}, {'seller': 'Spiele-Offensive.de', 'seller_country': 'DE', 'currency': 'EUR', 'price': '32.99', 'product_url': 'https://www.spiele-offensive.de/?cmd=artikel_anzeigen&aid=1033190&pid=4991&bid=1033190', 'image_url': 'https://cf.geekdo-images.com/2NfBQ2H__eLkHLZIp4JryA__affiliatelogo/img/Z95S-ihiLprRFMfA4xwlDHeM2Yk=/fit-in/0x22/filters:strip_icc()/pic8521029.png', 'price_usd': 38.6, 'price_dkk': 246.27}, {'seller': 'Gamers Guild AZ', 'seller_country': 'US', 'currency': 'USD', 'price': '99.99', 'product_url': 'https://gamersguildaz.com/products/galactic-cruise?ref=m2ninjk', 'image_url': 'https://cf.geekdo-images.com/U4Gz7naEEHMhVWkVHUEkeg__affiliatelogo/img/dOLbGxq-GOucBJaBp1Mml1bmTdk=/fit-in/0x22/filters:strip_icc()/pic7956725.png', 'price_usd': 99.99, 'price_dkk': 637.94}, {'seller': 'Philibert', 'seller_country': 'FR', 'currency': 'EUR', 'price': '80.90', 'product_url': 'https://www.philibertnet.com/fr/super-meeple/156139-galactic-cruise-3770023051958.html?ae=913', 'image_url': 'https://cf.geekdo-images.com/VMl0laWYMmoYrJuN-ryPTw__affiliatelogo/img/kUKOohRwVrBG7wD5mkXzvTyz21g=/fit-in/0x22/filters:strip_icc()/pic7977460.png', 'price_usd': 94.65, 'price_dkk': 603.87}, {'seller': 'Meeples Corner', 'seller_country': 'UK', 'currency': 'GBP', 'price': '83.95', 'product_url': 'https://meeplescorner.co.uk/products/galactic-cruise-board-game?ref=board_game_geek', 'image_url': 'https://cf.geekdo-images.com/PwNia_mSfHm9IVupkfl7dg__affiliatelogo/img/g6qIm1YynHoD6jOIffUfTlfLebE=/fit-in/0x22/filters:strip_icc()/pic9109799.png', 'price_usd': 113.33, 'price_dkk': 723.05}, {'seller': 'Game Summon', 'seller_country': 'UK', 'currency': 'GBP', 'price': '80.80', 'product_url': 'https://gamesummon.co.uk/galactic-cruise/?utm_source=bgg', 'image_url': 'https://cf.geekdo-images.com/X1jzTjIxPJjMak4OpcwzSA__affiliatelogo/img/mlG6RSJzTWOLMqQkSMfzrCLAHwU=/fit-in/0x22/filters:strip_icc()/pic8925564.png', 'price_usd': 109.08, 'price_dkk': 695.93}]",['Strategy'],565,3.96,227334.68,5.16,"{1: 0.41, 2: 0.58, 3: 0.87, 4: 0.49, 5: 0.0}",3,3,1,4,0
